batch_id,path,dir,lines,status,clone_of
b0963,hbsd/src/usr.sbin/bsdinstall/partedit/partedit_x86.c,usr.sbin/bsdinstall/partedit,153,PENDING,
b0964,hbsd/src/usr.sbin/bsnmpd/modules/snmp_lm75/snmp_lm75.c,usr.sbin/bsnmpd/modules/snmp_lm75,431,DEFERRED,
b0965,hbsd/src/usr.bin/killall/killall.c,usr.bin/killall,437,PENDING,
b0966,hbsd/src/sys/net/toeplitz.c,sys/net,55,VERIFIED,
b0966,hbsd/src/sys/net/if_dead.c,sys/net,141,PENDING,
b0966,hbsd/src/sys/net/bpf_jitter.c,sys/net,120,PENDING,
b0966,hbsd/src/sys/net/if_mib.c,sys/net,143,PENDING,
b0967,hbsd/src/usr.bin/csplit/csplit.c,usr.bin/csplit,468,PENDING,
b0968,hbsd/src/usr.bin/ldd/ldd.c,usr.bin/ldd,471,PENDING,
b0969,hbsd/src/usr.sbin/ofwdump/ofw_util.c,usr.sbin/ofwdump,227,PENDING,
b0969,hbsd/src/usr.sbin/ofwdump/ofwdump.c,usr.sbin/ofwdump,249,PENDING,
b0970,hbsd/src/usr.bin/ctags/lisp.c,usr.bin/ctags,100,PENDING,
b0970,hbsd/src/usr.bin/ctags/print.c,usr.bin/ctags,107,PENDING,
b0970,hbsd/src/usr.bin/ctags/yacc.c,usr.bin/ctags,145,PENDING,
b0970,hbsd/src/usr.bin/ctags/tree.c,usr.bin/ctags,127,VERIFIED,
b0971,hbsd/src/usr.bin/procstat/procstat_cred.c,usr.bin/procstat,103,PENDING,
b0971,hbsd/src/usr.bin/procstat/procstat_cs.c,usr.bin/procstat,116,PENDING,
b0971,hbsd/src/usr.bin/procstat/procstat_threads.c,usr.bin/procstat,133,PENDING,
b0971,hbsd/src/usr.bin/procstat/procstat_rlimit.c,usr.bin/procstat,127,PENDING,
b0972,hbsd/src/usr.bin/cut/cut.c,usr.bin/cut,481,PENDING,
b0973,hbsd/src/usr.sbin/bhyve/net_utils.c,usr.sbin/bhyve,120,PENDING,
b0973,hbsd/src/usr.sbin/bhyve/vmgenc.c,usr.sbin/bhyve,117,PENDING,
b0973,hbsd/src/usr.sbin/bhyve/pci_hostbridge.c,usr.sbin/bhyve,107,PENDING,
b0973,hbsd/src/usr.sbin/bhyve/iov.c,usr.sbin/bhyve,141,PENDING,
b0974,hbsd/src/usr.sbin/pmccontrol/pmccontrol.c,usr.sbin/pmccontrol,488,DEFERRED,
b0975,hbsd/src/usr.sbin/rpc.umntall/mounttab.c,usr.sbin/rpc.umntall,230,PENDING,
b0975,hbsd/src/usr.sbin/rpc.umntall/rpc.umntall.c,usr.sbin/rpc.umntall,264,PENDING,
b0976,hbsd/src/usr.bin/seq/seq.c,usr.bin/seq,508,PENDING,
b0977,hbsd/src/usr.sbin/ac/ac.c,usr.sbin/ac,519,DEFERRED,
b0978,hbsd/src/usr.sbin/bhyvectl/bhyvectl.c,usr.sbin/bhyvectl,535,PENDING,
b0979,hbsd/src/usr.sbin/bluetooth/l2control/l2control.c,usr.sbin/bluetooth/l2control,222,PENDING,
b0979,hbsd/src/usr.sbin/bluetooth/l2control/l2cap.c,usr.sbin/bluetooth/l2control,315,PENDING,
b0980,hbsd/src/usr.sbin/bsnmpd/modules/snmp_hast/hast_snmp.c,usr.sbin/bsnmpd/modules/snmp_hast,540,DEFERRED,
b0981,hbsd/src/usr.bin/dpv/dpv.c,usr.bin/dpv,543,PENDING,
b0982,hbsd/src/usr.bin/du/du.c,usr.bin/du,579,DEFERRED,
b0983,hbsd/src/usr.bin/mkimg/mbr.c,usr.bin/mkimg,125,DEFERRED,
b0983,hbsd/src/usr.bin/mkimg/apm.c,usr.bin/mkimg,116,DEFERRED,
b0983,hbsd/src/usr.bin/mkimg/bsd.c,usr.bin/mkimg,135,DEFERRED,
b0983,hbsd/src/usr.bin/mkimg/scheme.c,usr.bin/mkimg,204,PENDING,
b0984,hbsd/src/usr.sbin/bluetooth/sdpd/irmc_command.c,usr.sbin/bluetooth/sdpd,119,PENDING,
b0984,hbsd/src/usr.sbin/bluetooth/sdpd/dun.c,usr.sbin/bluetooth/sdpd,138,PENDING,
b0984,hbsd/src/usr.sbin/bluetooth/sdpd/irmc.c,usr.sbin/bluetooth/sdpd,135,PENDING,
b0984,hbsd/src/usr.sbin/bluetooth/sdpd/provider.c,usr.sbin/bluetooth/sdpd,198,DEFERRED,
b0985,hbsd/src/usr.sbin/cpucontrol/cpucontrol.c,usr.sbin/cpucontrol,591,DEFERRED,
b0986,hbsd/src/usr.bin/col/col.c,usr.bin/col,592,PENDING,
b0987,hbsd/src/usr.bin/whois/whois.c,usr.bin/whois,610,PENDING,
b0988,hbsd/src/usr.sbin/yppush/yppush_main.c,usr.sbin/yppush,633,PENDING,
b0989,hbsd/src/usr.bin/join/join.c,usr.bin/join,661,PENDING,
b0990,hbsd/src/sys/netlink/ktest_netlink_message_writer.c,sys/netlink,108,PENDING,
b0990,hbsd/src/sys/netlink/netlink_route.c,sys/netlink,143,DEFERRED,
b0990,hbsd/src/sys/netlink/netlink_sysevent.c,sys/netlink,205,DEFERRED,
b0990,hbsd/src/sys/netlink/netlink_module.c,sys/netlink,221,DEFERRED,
b0991,hbsd/src/usr.bin/whereis/whereis.c,usr.bin/whereis,688,PENDING,
b0992,hbsd/src/usr.bin/quota/quota.c,usr.bin/quota,690,PENDING,
b0993,hbsd/src/usr.bin/ministat/ministat.c,usr.bin/ministat,691,PENDING,
b0994,hbsd/src/usr.sbin/btxld/elfh.c,usr.sbin/btxld,125,DEFERRED,
b0994,hbsd/src/usr.sbin/btxld/btxld.c,usr.sbin/btxld,571,PENDING,
b0995,hbsd/src/usr.bin/env/env.c,usr.bin/env,229,PENDING,
b0995,hbsd/src/usr.bin/env/envopts.c,usr.bin/env,468,PENDING,
b0996,hbsd/src/usr.sbin/virtual_oss/virtual_oss/compressor.c,usr.sbin/virtual_oss/virtual_oss,76,PENDING,
b0996,hbsd/src/usr.sbin/virtual_oss/virtual_oss/ring.c,usr.sbin/virtual_oss/virtual_oss,213,PENDING,
b0996,hbsd/src/usr.sbin/virtual_oss/virtual_oss/mul.c,usr.sbin/virtual_oss/virtual_oss,175,DEFERRED,
b0996,hbsd/src/usr.sbin/virtual_oss/virtual_oss/audio_delay.c,usr.sbin/virtual_oss/virtual_oss,238,PENDING,
b0997,hbsd/src/usr.sbin/prometheus_sysctl_exporter/prometheus_sysctl_exporter.c,usr.sbin/prometheus_sysctl_exporter,706,PENDING,
b0998,hbsd/src/usr.bin/localedef/numeric.c,usr.bin/localedef,117,PENDING,
b0998,hbsd/src/usr.bin/localedef/messages.c,usr.bin/localedef,119,PENDING,
b0998,hbsd/src/usr.bin/localedef/monetary.c,usr.bin/localedef,209,PENDING,
b0998,hbsd/src/usr.bin/localedef/time.c,usr.bin/localedef,275,PENDING,
b0999,hbsd/src/usr.bin/limits/limits.c,usr.bin/limits,782,PENDING,
b1000,hbsd/src/usr.bin/fmt/fmt.c,usr.bin/fmt,784,PENDING,
b1001,hbsd/src/usr.sbin/bsnmpd/modules/snmp_hostres/hostres_swrun_tbl.c,usr.sbin/bsnmpd/modules/snmp_hostres,790,DEFERRED,
b1002,hbsd/src/usr.bin/chpass/table.c,usr.bin/chpass,56,DEFERRED,
b1002,hbsd/src/usr.bin/chpass/util.c,usr.bin/chpass,188,PENDING,
b1002,hbsd/src/usr.bin/chpass/field.c,usr.bin/chpass,254,PENDING,
b1002,hbsd/src/usr.bin/chpass/chpass.c,usr.bin/chpass,293,PENDING,
b1003,hbsd/src/usr.sbin/nscd/agents/group.c,usr.sbin/nscd/agents,257,PENDING,
b1003,hbsd/src/usr.sbin/nscd/agents/passwd.c,usr.sbin/nscd/agents,265,PENDING,
b1003,hbsd/src/usr.sbin/nscd/agents/services.c,usr.sbin/nscd/agents,278,PENDING,
b1004,hbsd/src/usr.bin/hexdump/hexdump.c,usr.bin/hexdump,81,PENDING,
b1004,hbsd/src/usr.bin/hexdump/hexsyntax.c,usr.bin/hexdump,134,PENDING,
b1004,hbsd/src/usr.bin/hexdump/conv.c,usr.bin/hexdump,187,PENDING,
b1004,hbsd/src/usr.bin/hexdump/odsyntax.c,usr.bin/hexdump,432,PENDING,
b1005,hbsd/src/usr.sbin/pmcannotate/pmcannotate.c,usr.sbin/pmcannotate,852,DEFERRED,
b1006,hbsd/src/usr.sbin/rtadvd/timer_subr.c,usr.sbin/rtadvd,92,VERIFIED,
b1006,hbsd/src/usr.sbin/rtadvd/control_client.c,usr.sbin/rtadvd,133,PENDING,
b1006,hbsd/src/usr.sbin/rtadvd/timer.c,usr.sbin/rtadvd,196,DEFERRED,
b1006,hbsd/src/usr.sbin/rtadvd/advcap.c,usr.sbin/rtadvd,437,PENDING,
b1007,hbsd/src/usr.bin/units/units.c,usr.bin/units,886,PENDING,
b1008,hbsd/src/usr.sbin/rpcbind/warmstart.c,usr.sbin/rpcbind,178,PENDING,
b1008,hbsd/src/usr.sbin/rpcbind/rpcb_stat.c,usr.sbin/rpcbind,202,PENDING,
b1008,hbsd/src/usr.sbin/rpcbind/check_bound.c,usr.sbin/rpcbind,235,PENDING,
b1008,hbsd/src/usr.sbin/rpcbind/security.c,usr.sbin/rpcbind,287,PENDING,
b1009,hbsd/src/sys/net/ifq.c,sys/net,175,PENDING,
b1009,hbsd/src/sys/net/if_disc.c,sys/net,239,DEFERRED,
b1009,hbsd/src/sys/net/bpf_buffer.c,sys/net,210,PENDING,
b1009,hbsd/src/sys/net/mppcd.c,sys/net,282,PENDING,
b1010,hbsd/src/usr.sbin/lpr/common_source/ctlinfo.c,usr.sbin/lpr/common_source,916,PENDING,
b1011,hbsd/src/usr.bin/locale/locale.c,usr.bin/locale,936,PENDING,
b1012,hbsd/src/usr.sbin/bhyveload/bhyveload.c,usr.sbin/bhyveload,940,DEFERRED,
b1013,hbsd/src/usr.bin/diff/xmalloc.c,usr.bin/diff,85,VERIFIED,
b1013,hbsd/src/usr.bin/diff/pr.c,usr.bin/diff,126,PENDING,
b1013,hbsd/src/usr.bin/diff/diffreg_new.c,usr.bin/diff,348,PENDING,
b1013,hbsd/src/usr.bin/diff/diffdir.c,usr.bin/diff,393,DEFERRED,
b1014,hbsd/src/usr.sbin/tzsetup/tzsetup.c,usr.sbin/tzsetup,996,DEFERRED,
b1015,hbsd/src/usr.sbin/rarpd/rarpd.c,usr.sbin/rarpd,997,PENDING,
b1016,hbsd/src/usr.bin/ctlstat/ctlstat.c,usr.bin/ctlstat,1011,PENDING,
b1017,hbsd/src/usr.sbin/ypserv/yp_error.c,usr.sbin/ypserv,71,PENDING,
b1017,hbsd/src/usr.sbin/ypserv/yp_svc_udp.c,usr.sbin/ypserv,71,PENDING,
b1017,hbsd/src/usr.sbin/ypserv/yp_access.c,usr.sbin/ypserv,332,PENDING,
b1017,hbsd/src/usr.sbin/ypserv/yp_dnslookup.c,usr.sbin/ypserv,545,DEFERRED,
b1018,hbsd/src/usr.bin/fstat/main.c,usr.bin/fstat,49,VERIFIED,
b1018,hbsd/src/usr.bin/fstat/fuser.c,usr.bin/fstat,339,DEFERRED,
b1018,hbsd/src/usr.bin/fstat/fstat.c,usr.bin/fstat,655,DEFERRED,
b1019,hbsd/src/usr.sbin/bsnmpd/modules/snmp_hostres/hostres_begemot.c,usr.sbin/bsnmpd/modules/snmp_hostres,169,PENDING,
b1019,hbsd/src/usr.sbin/bsnmpd/modules/snmp_hostres/hostres_snmp.c,usr.sbin/bsnmpd/modules/snmp_hostres,208,PENDING,
b1019,hbsd/src/usr.sbin/bsnmpd/modules/snmp_hostres/hostres_network_tbl.c,usr.sbin/bsnmpd/modules/snmp_hostres,300,DEFERRED,
b1019,hbsd/src/usr.sbin/bsnmpd/modules/snmp_hostres/hostres_printer_tbl.c,usr.sbin/bsnmpd/modules/snmp_hostres,396,DEFERRED,
b1020,hbsd/src/usr.bin/vtfontcvt/vtfontcvt.c,usr.bin/vtfontcvt,1122,DEFERRED,
b1021,hbsd/src/usr.sbin/fifolog/lib/fifolog_create.c,usr.sbin/fifolog/lib,124,PENDING,
b1021,hbsd/src/usr.sbin/fifolog/lib/fifolog_int.c,usr.sbin/fifolog/lib,256,PENDING,
b1021,hbsd/src/usr.sbin/fifolog/lib/fifolog_reader.c,usr.sbin/fifolog/lib,322,PENDING,
b1021,hbsd/src/usr.sbin/fifolog/lib/fifolog_write_poll.c,usr.sbin/fifolog/lib,420,PENDING,
b1022,hbsd/src/usr.bin/bintrans/bintrans.c,usr.bin/bintrans,165,PENDING,
b1022,hbsd/src/usr.bin/bintrans/qp.c,usr.bin/bintrans,218,PENDING,
b1022,hbsd/src/usr.bin/bintrans/uuencode.c,usr.bin/bintrans,275,PENDING,
b1022,hbsd/src/usr.bin/bintrans/uudecode.c,usr.bin/bintrans,486,PENDING,
b1023,hbsd/src/usr.sbin/sesutil/eltsub.c,usr.sbin/sesutil,142,PENDING,
b1023,hbsd/src/usr.sbin/sesutil/sesutil.c,usr.sbin/sesutil,1019,DEFERRED,
b1024,hbsd/src/usr.bin/compress/compress.c,usr.bin/compress,426,PENDING,
b1024,hbsd/src/usr.bin/compress/zopen.c,usr.bin/compress,736,PENDING,
b1025,hbsd/src/usr.bin/iscsictl/periphs.c,usr.bin/iscsictl,202,PENDING,
b1025,hbsd/src/usr.bin/iscsictl/iscsictl.c,usr.bin/iscsictl,963,DEFERRED,
b1026,hbsd/src/usr.bin/banner/banner.c,usr.bin/banner,1168,PENDING,
b1027,hbsd/src/usr.bin/tr/cmap.c,usr.bin/tr,212,PENDING,
b1027,hbsd/src/usr.bin/tr/cset.c,usr.bin/tr,290,PENDING,
b1027,hbsd/src/usr.bin/tr/str.c,usr.bin/tr,383,PENDING,
b1027,hbsd/src/usr.bin/tr/tr.c,usr.bin/tr,404,PENDING,
b1028,hbsd/src/usr.bin/fortune/fortune/fortune.c,usr.bin/fortune/fortune,1415,PENDING,
b1029,hbsd/src/usr.sbin/dumpcis/main.c,usr.sbin/dumpcis,58,PENDING,
b1029,hbsd/src/usr.sbin/dumpcis/readcis.c,usr.sbin/dumpcis,392,PENDING,
b1029,hbsd/src/usr.sbin/dumpcis/printcis.c,usr.sbin/dumpcis,1102,PENDING,
b1030,hbsd/src/usr.bin/indent/parse.c,usr.bin/indent,341,PENDING,
b1030,hbsd/src/usr.bin/indent/args.c,usr.bin/indent,348,PENDING,
b1030,hbsd/src/usr.bin/indent/pr_comment.c,usr.bin/indent,347,PENDING,
b1030,hbsd/src/usr.bin/indent/io.c,usr.bin/indent,529,PENDING,
b1031,hbsd/src/usr.bin/ar/util.c,usr.bin/ar,86,VERIFIED,
b1031,hbsd/src/usr.bin/ar/read.c,usr.bin/ar,204,PENDING,
b1031,hbsd/src/usr.bin/ar/ar.c,usr.bin/ar,407,PENDING,
b1031,hbsd/src/usr.bin/ar/write.c,usr.bin/ar,914,DEFERRED,
b1032,hbsd/src/usr.bin/rpcinfo/rpcinfo.c,usr.bin/rpcinfo,1665,PENDING,
b1033,hbsd/src/usr.sbin/gssd/gssd.c,usr.sbin/gssd,1706,DEFERRED,
b1034,hbsd/src/usr.sbin/bsnmpd/modules/snmp_pf/pf_snmp.c,usr.sbin/bsnmpd/modules/snmp_pf,1785,DEFERRED,
b1035,hbsd/src/usr.bin/at/panic.c,usr.bin/at,93,PENDING,
b1035,hbsd/src/usr.bin/at/perm.c,usr.bin/at,125,DEFERRED,
b1035,hbsd/src/usr.bin/at/parsetime.c,usr.bin/at,674,PENDING,
b1035,hbsd/src/usr.bin/at/at.c,usr.bin/at,914,PENDING,
b1036,hbsd/src/usr.bin/grep/queue.c,usr.bin/grep,142,PENDING,
b1036,hbsd/src/usr.bin/grep/file.c,usr.bin/grep,248,PENDING,
b1036,hbsd/src/usr.bin/grep/grep.c,usr.bin/grep,724,PENDING,
b1036,hbsd/src/usr.bin/grep/util.c,usr.bin/grep,856,PENDING,
b1037,hbsd/src/usr.bin/sockstat/sockstat.c,usr.bin/sockstat,77,PENDING,
b1037,hbsd/src/usr.bin/sockstat/main.c,usr.bin/sockstat,1970,DEFERRED,
b1038,hbsd/src/usr.bin/pr/egetopt.c,usr.bin/pr,211,PENDING,
b1038,hbsd/src/usr.bin/pr/pr.c,usr.bin/pr,1849,PENDING,
b1039,hbsd/src/usr.bin/sort/mem.c,usr.bin/sort,91,VERIFIED,
b1039,hbsd/src/usr.bin/sort/vsort.c,usr.bin/sort,264,PENDING,
b1039,hbsd/src/usr.bin/sort/radixsort.c,usr.bin/sort,722,PENDING,
b1039,hbsd/src/usr.bin/sort/bwstring.c,usr.bin/sort,1047,PENDING,
b1040,hbsd/src/sys/netinet/libalias/alias_irc.c,sys/netinet/libalias,484,SKIPPED,
b1040,hbsd/src/sys/netinet/libalias/alias_pptp.c,sys/netinet/libalias,514,DEFERRED,
b1040,hbsd/src/sys/netinet/libalias/alias_smedia.c,sys/netinet/libalias,545,DEFERRED,
b1040,hbsd/src/sys/netinet/libalias/alias_ftp.c,sys/netinet/libalias,765,DEFERRED,
b1041,hbsd/src/usr.bin/find/operator.c,usr.bin/find,267,PENDING,
b1041,hbsd/src/usr.bin/find/option.c,usr.bin/find,211,PENDING,
b1041,hbsd/src/usr.bin/find/printf.c,usr.bin/find,348,PENDING,
b1041,hbsd/src/usr.bin/find/function.c,usr.bin/find,2017,PENDING,
b1042,hbsd/src/sys/netpfil/ipfilter/netinet/radix_ipf.c,sys/netpfil/ipfilter/netinet,1485,PENDING,
b1042,hbsd/src/sys/netpfil/ipfilter/netinet/ip_frag.c,sys/netpfil/ipfilter/netinet,1292,PENDING,
b1042,hbsd/src/sys/netpfil/ipfilter/netinet/ip_dstlist.c,sys/netpfil/ipfilter/netinet,1279,PENDING,
b1042,hbsd/src/sys/netpfil/ipfilter/netinet/ip_sync.c,sys/netpfil/ipfilter/netinet,1432,PENDING,
b1043,hbsd/src/sys/kern/kern_timeout.c,sys/kern,1546,DEFERRED,
b1043,hbsd/src/sys/kern/kern_time.c,sys/kern,1877,DEFERRED,
b1043,hbsd/src/sys/kern/kern_thread.c,sys/kern,1825,DEFERRED,
b1043,hbsd/src/sys/kern/vfs_lookup.c,sys/kern,1690,DEFERRED,
b1044,hbsd/src/sys/kern/kern_mbuf.c,sys/kern,1815,DEFERRED,
b1044,hbsd/src/sys/kern/subr_intr.c,sys/kern,1958,DEFERRED,
b1044,hbsd/src/sys/kern/sched_4bsd.c,sys/kern,1905,DEFERRED,
b1044,hbsd/src/sys/kern/kern_lock.c,sys/kern,1842,PENDING,
b1045,hbsd/src/sys/kern/link_elf_obj.c,sys/kern,2033,DEFERRED,
b1045,hbsd/src/sys/kern/sys_generic.c,sys/kern,2379,DEFERRED,
b1045,hbsd/src/sys/kern/link_elf.c,sys/kern,2170,DEFERRED,
b1045,hbsd/src/sys/kern/kern_rctl.c,sys/kern,2247,DEFERRED,
b1046,hbsd/src/usr.bin/which/which.c,usr.bin/which,144,PENDING,
b1047,hbsd/src/usr.sbin/mailwrapper/mailwrapper.c,usr.sbin/mailwrapper,184,PENDING,
b1048,hbsd/src/usr.bin/lam/lam.c,usr.bin/lam,235,PENDING,
b1049,hbsd/src/usr.sbin/uathload/uathload.c,usr.sbin/uathload,241,PENDING,
b1050,hbsd/src/usr.bin/chpass/edit.c,usr.bin/chpass,289,PENDING,
b1051,hbsd/src/usr.bin/who/who.c,usr.bin/who,315,PENDING,
b1052,hbsd/src/usr.sbin/bsdinstall/distextract/distextract.c,usr.sbin/bsdinstall/distextract,333,PENDING,
b1053,hbsd/src/usr.bin/bsdiff/bsdiff/bsdiff.c,usr.bin/bsdiff/bsdiff,336,PENDING,
b1054,hbsd/src/usr.bin/ktrace/subr.c,usr.bin/ktrace,131,VERIFIED,
b1054,hbsd/src/usr.bin/ktrace/ktrace.c,usr.bin/ktrace,227,PENDING,
b1055,hbsd/src/usr.sbin/repquota/repquota.c,usr.sbin/repquota,359,PENDING,
b1056,hbsd/src/usr.bin/logins/logins.c,usr.bin/logins,406,PENDING,
b1057,hbsd/src/usr.bin/nl/nl.c,usr.bin/nl,410,PENDING,
b1058,hbsd/src/usr.bin/fortune/strfile/strfile.c,usr.bin/fortune/strfile,450,PENDING,
b1059,hbsd/src/usr.bin/split/split.c,usr.bin/split,451,PENDING,
b1060,hbsd/src/usr.sbin/setfmac/setfmac.c,usr.sbin/setfmac,500,DEFERRED,
b1061,hbsd/src/usr.bin/last/last.c,usr.bin/last,590,DEFERRED,
b1062,hbsd/src/usr.bin/netstat/common.c,usr.bin/netstat,136,PENDING,
b1062,hbsd/src/usr.bin/netstat/netgraph.c,usr.bin/netstat,141,PENDING,
b1062,hbsd/src/usr.bin/netstat/bpf.c,usr.bin/netstat,167,PENDING,
b1062,hbsd/src/usr.bin/netstat/pfkey.c,usr.bin/netstat,200,PENDING,
b1063,hbsd/src/usr.bin/tip/libacu/df.c,usr.bin/tip/libacu,129,PENDING,
b1063,hbsd/src/usr.bin/tip/libacu/dn11.c,usr.bin/tip/libacu,141,PENDING,
b1063,hbsd/src/usr.bin/tip/libacu/biz22.c,usr.bin/tip/libacu,179,PENDING,
b1063,hbsd/src/usr.bin/tip/libacu/v3451.c,usr.bin/tip/libacu,204,PENDING,
b1064,hbsd/src/usr.bin/morse/morse.c,usr.bin/morse,662,PENDING,
b1065,hbsd/src/usr.bin/gencat/gencat.c,usr.bin/gencat,694,DEFERRED,
b1066,hbsd/src/usr.sbin/crunch/crunchide/exec_elf64.c,usr.sbin/crunch/crunchide,41,DEFERRED,
b1066,hbsd/src/usr.sbin/crunch/crunchide/crunchide.c,usr.sbin/crunch/crunchide,262,PENDING,
b1066,hbsd/src/usr.sbin/crunch/crunchide/exec_elf32.c,usr.sbin/crunch/crunchide,496,PENDING,
b1067,hbsd/src/usr.bin/hexdump/display.c,usr.bin/hexdump,434,PENDING,
b1067,hbsd/src/usr.bin/hexdump/parse.c,usr.bin/hexdump,524,PENDING,
b1068,hbsd/src/usr.bin/gzip/unzstd.c,usr.bin/gzip,89,PENDING,
b1068,hbsd/src/usr.bin/gzip/unbzip2.c,usr.bin/gzip,143,PENDING,
b1068,hbsd/src/usr.bin/gzip/unpack.c,usr.bin/gzip,334,PENDING,
b1068,hbsd/src/usr.bin/gzip/zuncompress.c,usr.bin/gzip,397,PENDING,
b1069,hbsd/src/usr.bin/ctags/fortran.c,usr.bin/ctags,162,PENDING,
b1069,hbsd/src/usr.bin/ctags/ctags.c,usr.bin/ctags,330,PENDING,
b1069,hbsd/src/usr.bin/ctags/C.c,usr.bin/ctags,557,PENDING,
b1070,hbsd/src/sys/security/audit/bsm_socket_type.c,sys/security/audit,103,PENDING,
b1070,hbsd/src/sys/security/audit/audit_trigger.c,sys/security/audit,196,DEFERRED,
b1070,hbsd/src/sys/security/audit/bsm_fcntl.c,sys/security/audit,288,DEFERRED,
b1070,hbsd/src/sys/security/audit/bsm_domain.c,sys/security/audit,492,DEFERRED,
b1071,hbsd/src/usr.bin/finger/sprint.c,usr.bin/finger,177,PENDING,
b1071,hbsd/src/usr.bin/finger/net.c,usr.bin/finger,230,PENDING,
b1071,hbsd/src/usr.bin/finger/util.c,usr.bin/finger,398,PENDING,
b1071,hbsd/src/usr.bin/finger/lprint.c,usr.bin/finger,356,PENDING,
b1072,hbsd/src/usr.bin/calendar/events.c,usr.bin/calendar,235,PENDING,
b1072,hbsd/src/usr.bin/calendar/calendar.c,usr.bin/calendar,244,PENDING,
b1072,hbsd/src/usr.bin/calendar/pom.c,usr.bin/calendar,264,PENDING,
b1072,hbsd/src/usr.bin/calendar/dates.c,usr.bin/calendar,457,PENDING,
b1073,hbsd/src/usr.sbin/bluetooth/sdpd/sd.c,usr.sbin/bluetooth/sdpd,230,PENDING,
b1073,hbsd/src/usr.sbin/bluetooth/sdpd/ssr.c,usr.sbin/bluetooth/sdpd,285,PENDING,
b1073,hbsd/src/usr.sbin/bluetooth/sdpd/sar.c,usr.sbin/bluetooth/sdpd,320,PENDING,
b1073,hbsd/src/usr.sbin/bluetooth/sdpd/ssar.c,usr.sbin/bluetooth/sdpd,380,PENDING,
b1074,hbsd/src/usr.bin/rpcgen/rpc_tblout.c,usr.bin/rpcgen,162,VERIFIED,
b1074,hbsd/src/usr.bin/rpcgen/rpc_clntout.c,usr.bin/rpcgen,268,PENDING,
b1074,hbsd/src/usr.bin/rpcgen/rpc_sample.c,usr.bin/rpcgen,289,VERIFIED,
b1074,hbsd/src/usr.bin/rpcgen/rpc_util.c,usr.bin/rpcgen,501,PENDING,
b1075,hbsd/src/usr.bin/vgrind/regexp.c,usr.bin/vgrind,584,PENDING,
b1075,hbsd/src/usr.bin/vgrind/vfontedpr.c,usr.bin/vgrind,704,PENDING,
b1076,hbsd/src/usr.sbin/rpc.yppasswdd/yppasswdd_main.c,usr.sbin/rpc.yppasswdd,350,PENDING,
b1076,hbsd/src/usr.sbin/rpc.yppasswdd/yppasswdd_server.c,usr.sbin/rpc.yppasswdd,944,PENDING,
b1077,hbsd/src/usr.bin/mkimg/vmdk.c,usr.bin/mkimg,259,PENDING,
b1077,hbsd/src/usr.bin/mkimg/qcow.c,usr.bin/mkimg,367,PENDING,
b1077,hbsd/src/usr.bin/mkimg/vhd.c,usr.bin/mkimg,414,PENDING,
b1077,hbsd/src/usr.bin/mkimg/gpt.c,usr.bin/mkimg,304,DEFERRED,
b1078,hbsd/src/usr.sbin/bsdinstall/partedit/partedit_powerpc.c,usr.sbin/bsdinstall/partedit,145,PENDING,
b1078,hbsd/src/usr.sbin/bsdinstall/partedit/scripted.c,usr.sbin/bsdinstall/partedit,233,DEFERRED,
b1078,hbsd/src/usr.sbin/bsdinstall/partedit/part_wizard.c,usr.sbin/bsdinstall/partedit,428,DEFERRED,
b1078,hbsd/src/usr.sbin/bsdinstall/partedit/partedit.c,usr.sbin/bsdinstall/partedit,628,DEFERRED,
b1079,hbsd/src/usr.bin/chat/chat.c,usr.bin/chat,1526,PENDING,
b1080,hbsd/src/usr.bin/gprof/elf.c,usr.bin/gprof,140,PENDING,
b1080,hbsd/src/usr.bin/gprof/dfn.c,usr.bin/gprof,315,PENDING,
b1080,hbsd/src/usr.bin/gprof/gprof.c,usr.bin/gprof,580,PENDING,
b1080,hbsd/src/usr.bin/gprof/printgprof.c,usr.bin/gprof,740,PENDING,
b1081,hbsd/src/usr.bin/procstat/procstat_auxv.c,usr.bin/procstat,260,PENDING,
b1081,hbsd/src/usr.bin/procstat/procstat_kqueue.c,usr.bin/procstat,319,DEFERRED,
b1081,hbsd/src/usr.bin/procstat/procstat_files.c,usr.bin/procstat,606,DEFERRED,
b1081,hbsd/src/usr.bin/procstat/procstat.c,usr.bin/procstat,653,PENDING,
b1082,hbsd/src/usr.sbin/bsnmpd/modules/snmp_hostres/hostres_scalars.c,usr.sbin/bsnmpd/modules/snmp_hostres,467,PENDING,
b1082,hbsd/src/usr.sbin/bsnmpd/modules/snmp_hostres/hostres_processor_tbl.c,usr.sbin/bsnmpd/modules/snmp_hostres,429,DEFERRED,
b1082,hbsd/src/usr.sbin/bsnmpd/modules/snmp_hostres/hostres_fs_tbl.c,usr.sbin/bsnmpd/modules/snmp_hostres,471,DEFERRED,
b1082,hbsd/src/usr.sbin/bsnmpd/modules/snmp_hostres/hostres_swinstalled_tbl.c,usr.sbin/bsnmpd/modules/snmp_hostres,553,DEFERRED,
b1083,hbsd/src/usr.bin/indent/lexi.c,usr.bin/indent,647,PENDING,
b1083,hbsd/src/usr.bin/indent/indent.c,usr.bin/indent,1303,DEFERRED,
b1084,hbsd/src/usr.bin/diff/diff.c,usr.bin/diff,698,PENDING,
b1084,hbsd/src/usr.bin/diff/diffreg.c,usr.bin/diff,1758,PENDING,
